Time,BTC-25MAR22,BTC-31DEC21,BTC-PERPETUAL,spread,moving_average,moving_std_dev,upper_band,lower_band,long_entry,long_exit,short_entry,short_exit,positions_long,positions_short,long_sl,positions_long_sl,short_sl,positions_short_sl
1633840200000,59187.0,57503.0,55927.0,1195.4399999999914,1293.6855999999968,82.55726517585369,1467.0558568692895,1120.3153431307042,False,False,False,True,,0.0,False,,False,1.0
1633842000000,58801.5,57107.0,55585.0,1222.6800000000003,1292.424699999997,83.16056883891632,1467.0618945617214,1117.7875054382728,False,False,False,True,,0.0,False,,False,1.0
1633843800000,58933.0,57221.5,55693.0,1237.66499999999,1291.232199999997,83.51612102212097,1466.616054146451,1115.848345853543,False,False,False,True,,0.0,False,,False,1.0
1633845600000,59084.5,57295.0,55745.0,1309.0000000000036,1292.2137999999968,83.42896831834365,1467.4146334685186,1117.012966531475,False,True,False,False,0.0,,False,1.0,False,
1633847400000,59044.5,57192.0,55671.0,1380.9899999999943,1294.6460999999967,84.22107299863085,1471.5103532971216,1117.781846702872,False,True,False,False,0.0,,False,1.0,False,
1633849200000,58871.0,57113.0,55593.0,1286.7999999999993,1287.660499999997,68.30465824539566,1431.1002823153278,1144.2207176846662,False,False,False,True,,0.0,False,1.0,False,1.0
1633851000000,59028.0,57196.5,55721.0,1374.0949999999903,1289.0769999999968,69.36118617764004,1434.735490973041,1143.4185090269527,False,True,False,False,0.0,,False,1.0,False,
1633852800000,59144.0,57338.5,55862.5,1347.9400000000023,1290.8158999999969,69.73167210523269,1437.2524114209855,1144.3793885790083,False,True,False,False,0.0,,False,1.0,False,
1633854600000,58869.5,57101.5,55631.0,1312.145000000004,1291.521899999997,69.76602607125737,1438.0305547496375,1145.0132452503565,False,True,False,False,0.0,,False,1.0,False,
1633856400000,58430.5,56582.5,55138.0,1400.2050000000017,1294.461499999997,71.20119847692786,1443.9840168015455,1144.9389831984483,False,True,False,False,0.0,,False,1.0,False,
1633858200000,58310.0,56543.5,55025.5,1295.9199999999983,1295.6943999999971,70.6694855031175,1444.1003195565438,1147.2884804434505,False,True,False,False,0.0,,False,1.0,False,1.0
1633860000000,58394.5,56644.0,55170.0,1293.5600000000013,1296.7803999999971,70.20020600622303,1444.2008326130656,1149.3599673869287,False,False,False,True,,0.0,False,1.0,False,1.0
1633861800000,58411.0,56596.0,55100.5,1351.3949999999895,1293.0228999999972,61.43704017287944,1422.040684363044,1164.0051156369504,False,True,False,False,0.0,,False,1.0,False,
1633863600000,58380.5,56575.5,55066.0,1337.0550000000003,1294.9693999999972,61.25560946949672,1423.6061798859403,1166.3326201140542,False,True,False,False,0.0,,False,1.0,False,1.0
1633865400000,58555.5,56756.0,55221.5,1323.8050000000003,1292.1615999999974,56.36257188633984,1410.523000961311,1173.8001990386838,False,True,False,False,0.0,,False,1.0,False,1.0
1633867200000,58145.5,56368.0,54876.5,1315.1349999999984,1293.3117999999972,56.23004649968828,1411.3948976493425,1175.228702350652,False,True,False,False,0.0,,False,1.0,False,1.0
1633869000000,58254.0,56490.0,54985.0,1297.4499999999898,1294.756399999997,55.3661976654396,1411.0254150974201,1178.487384902574,False,True,False,False,0.0,,False,1.0,False,1.0
1633870800000,58560.0,56747.5,55230.5,1342.2299999999923,1294.8172999999972,55.41771489978856,1411.1945012895533,1178.4400987104411,False,True,False,False,0.0,,False,1.0,False,
1633872600000,58556.5,56755.0,55234.0,1329.989999999998,1296.2337999999972,55.392982283822484,1412.5590627960244,1179.9085372039701,False,True,False,False,0.0,,False,1.0,False,
1633874400000,58685.0,56893.5,55315.5,1302.3199999999997,1295.6127999999972,55.14163659983371,1411.410236859648,1179.8153631403463,False,True,False,False,0.0,,False,1.0,False,1.0
1633876200000,58685.0,56718.5,55205.0,1497.3149999999987,1300.061299999997,61.98325805738266,1430.2261419205006,1169.8964580794932,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1633878000000,58386.0,56677.5,55213.5,1254.6599999999926,1299.479899999997,62.27522111398607,1430.2578643393679,1168.7019356606263,False,False,False,True,,0.0,False,,False,1.0
1633879800000,58825.0,56963.0,55442.5,1390.6450000000004,1302.3370999999972,63.12645039837007,1434.9026458365743,1169.7715541634202,False,True,False,False,0.0,,False,1.0,False,
1633881600000,58825.0,56777.5,55260.5,1577.2299999999923,1308.1171999999972,74.08750556460595,1463.7009616856697,1152.5334383143247,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1633883400000,58825.0,57011.5,55500.0,1344.9349999999977,1307.231799999997,73.35962410443973,1461.2870106193204,1153.1765893806737,False,True,False,False,0.0,,False,1.0,False,1.0
1633885200000,58825.0,56717.0,55189.5,1634.474999999995,1315.257199999997,85.96248357758283,1495.7784155129211,1134.735984487073,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1633887000000,58825.0,56872.5,55380.0,1489.8249999999935,1322.267699999997,85.61226137758092,1502.0534488929168,1142.481951107077,False,True,False,False,0.0,,False,1.0,False,
1633888800000,58825.0,56760.0,55223.0,1588.5299999999952,1328.379199999997,93.30945967951554,1524.3290653269796,1132.4293346730142,False,True,True,False,0.0,-1.0,False,1.0,False,
1633890600000,58825.0,56804.0,55350.5,1570.4149999999936,1333.069199999997,99.39108932450446,1541.7904875814563,1124.3479124185376,False,True,True,False,0.0,-1.0,False,1.0,False,
1633892400000,58825.0,56944.5,55375.5,1394.1100000000006,1334.4469999999972,99.75687750833855,1543.9364427675082,1124.9575572324861,False,True,False,False,0.0,,False,1.0,False,1.0
1633894200000,58825.0,57060.0,55504.0,1282.6399999999958,1334.6710999999968,99.62493315133283,1543.8834596177958,1125.458740382198,False,False,False,True,,0.0,False,,False,1.0
1633896000000,59762.0,57859.5,56263.0,1407.5849999999919,1336.816699999997,100.02412627134647,1546.8673651698246,1126.7660348301692,False,True,False,False,0.0,,False,1.0,False,1.0
1633897800000,58795.0,57032.5,55497.0,1286.4950000000026,1337.114899999997,99.84775335223684,1546.7951820396945,1127.4346179602996,False,False,False,True,,0.0,False,,False,1.0
1633899600000,58001.5,56250.0,55182.0,1420.4199999999983,1337.7981999999968,100.30675033121908,1548.4423756955568,1127.1540243044367,False,True,False,False,0.0,,False,1.0,False,1.0
1633901400000,58101.0,56354.5,55202.0,1389.224999999995,1339.380499999997,100.48491201728616,1550.398815236298,1128.362184763696,False,True,False,False,0.0,,False,1.0,False,1.0
1633903200000,58086.5,56302.0,54818.0,1324.4599999999882,1340.5106999999966,99.98164086582989,1550.4721458182394,1130.549254181754,False,False,False,True,,0.0,False,,False,1.0
1633905000000,58153.5,56413.0,55203.5,1365.5550000000003,1343.8141999999968,97.96553384637564,1549.5418210773857,1138.086578922608,False,True,False,False,0.0,,False,1.0,False,1.0
1633906800000,58012.5,56342.5,55150.5,1300.479999999996,1343.7686999999967,97.98551920720415,1549.5382903351253,1137.999109664868,False,False,False,True,,0.0,False,,False,1.0
1633908600000,57646.0,56169.5,55118.0,1150.5349999999999,1341.4125999999967,101.19985786999618,1553.9323015269888,1128.8928984730046,False,False,False,True,,0.0,False,,False,1.0
1633910400000,57833.0,56166.0,55107.5,1338.8649999999943,1341.7950999999966,101.1524030780715,1554.215146463947,1129.3750535360464,False,False,False,True,,0.0,False,1.0,False,1.0
1633912200000,58422.5,56660.0,55371.0,1362.9099999999926,1343.1963999999964,100.94554688932529,1555.1820484675795,1131.2107515324133,False,True,False,False,0.0,,False,1.0,False,1.0
1633914000000,58823.0,57105.0,55563.0,1239.979999999996,1340.0208999999966,101.65697076844081,1553.5005386137223,1126.541261386271,False,False,False,True,,0.0,False,,False,1.0
1633915800000,58816.5,56962.0,55403.0,1371.2099999999991,1342.3220999999962,101.01995171746675,1554.4639986066763,1130.180201393316,False,True,False,False,0.0,,False,1.0,False,1.0
1633917600000,58816.5,56906.0,55429.5,1452.7849999999999,1347.5818999999965,99.75487946174782,1557.0671468696669,1138.096653130326,False,True,False,False,0.0,,False,1.0,False,
1633919400000,58816.5,57348.0,55861.5,1007.684999999994,1342.8934999999965,109.81489381839911,1573.5047770186347,1112.2822229813582,True,False,False,True,1.0,0.0,False,0.0,False,1.0
1633921200000,58816.5,57716.0,56185.5,626.0449999999946,1329.7767999999965,149.31496419796076,1643.338224815714,1016.2153751842789,True,False,False,True,1.0,0.0,True,0.0,False,1.0
1633923000000,58816.5,57974.0,56565.5,405.86499999999796,1311.6462999999965,198.428927799278,1728.3470483784804,894.9455516215127,True,False,False,True,1.0,0.0,True,0.0,False,1.0
1633924800000,59812.5,58251.0,56675.5,1073.0950000000012,1307.9464999999964,201.15388635868746,1730.3696613532402,885.5233386467527,False,False,False,True,,0.0,False,,False,1.0
1633926600000,59812.5,58129.0,56525.0,1186.2599999999948,1305.1741999999967,201.8697378371976,1729.1006494581118,881.2477505418817,False,False,False,True,,0.0,False,1.0,False,1.0
1633928400000,59812.5,58142.5,56391.5,1127.1899999999987,1302.3448999999966,203.3777343292969,1729.4381420915201,875.2516579084731,False,False,False,True,,0.0,False,1.0,False,1.0
1633930200000,60023.0,58210.5,56578.5,1306.5799999999945,1304.5676999999969,202.7919852429962,1730.430869010289,878.7045309897048,False,True,False,False,0.0,,False,1.0,False,
1633932000000,60048.5,58254.5,56618.5,1286.8399999999965,1305.8508999999967,202.46598204994498,1731.0294623048812,880.6723376951122,False,False,False,True,,0.0,False,1.0,False,1.0
1633933800000,60177.0,58385.0,56741.0,1282.3599999999933,1306.7447999999968,202.25735137359754,1731.4852378845517,882.0043621154418,False,False,False,True,,0.0,False,1.0,False,1.0
1633935600000,60112.5,58292.5,56744.5,1340.1199999999953,1307.3671999999965,202.3123076753063,1732.2230461181398,882.5113538818532,False,True,False,False,0.0,,False,1.0,False,
1633937400000,60267.0,58500.0,56856.5,1257.5149999999994,1304.8976999999968,202.14882503360997,1729.4102325705778,880.3851674294158,False,False,False,True,,0.0,False,1.0,False,1.0
1633939200000,59835.0,58180.0,56460.5,1121.954999999998,1301.6007999999968,203.7876171819666,1729.5547960821266,873.6468039178669,False,False,False,True,,0.0,False,,False,1.0
1633941000000,60036.0,58073.5,56641.0,1518.4249999999956,1304.4873999999968,205.84722661813353,1736.7665758980772,872.2082241019164,False,True,False,False,0.0,,False,1.0,False,
1633942800000,60019.0,58342.5,56643.5,1149.8099999999977,1300.5247999999965,206.89802350080706,1735.0106493516914,866.0389506483017,False,False,False,True,,0.0,False,,False,1.0
1633944600000,59991.5,58240.5,56562.0,1230.6649999999936,1298.8951999999963,207.1253882830342,1733.8585153943682,863.9318846056244,False,False,False,True,,0.0,False,1.0,False,1.0
1633946400000,59891.5,58143.5,56593.5,1267.5,1296.2410999999963,206.65040812656838,1730.20695706579,862.2752429342027,False,False,False,True,,0.0,False,1.0,False,1.0
1633948200000,59837.5,57919.0,56276.5,1409.3250000000007,1298.5091999999966,207.26822901631823,1733.7724809342649,863.2459190657282,False,True,False,False,0.0,,False,1.0,False,
1633950000000,59758.5,57867.0,56237.0,1386.199999999997,1300.3619999999964,207.63681782216764,1736.3993174265486,864.3246825734443,False,True,False,False,0.0,,False,1.0,False,
1633951800000,59758.5,58241.0,56516.0,982.7499999999927,1292.9890999999964,212.2808300911402,1738.7788431913907,847.199356808602,False,False,False,True,,0.0,False,,False,1.0
1633953600000,59895.5,57996.5,56397.0,1403.1549999999916,1294.3110999999963,212.76612282921198,1741.1199579413415,847.5022420586511,False,True,False,False,0.0,,False,1.0,False,
1633955400000,59970.5,58074.0,56528.5,1417.3949999999968,1296.1828999999962,213.44149428772113,1744.4100380042105,847.9557619957818,False,True,False,False,0.0,,False,1.0,False,
1633957200000,60328.0,58500.0,56914.5,1336.494999999999,1296.6100999999962,213.50156817399463,1744.963393165385,848.2568068346075,False,True,False,False,0.0,,False,1.0,False,
1633959000000,60801.0,58948.0,57304.5,1343.5149999999958,1297.5313999999964,213.60463122475372,1746.1011255719793,848.9616744280136,False,True,False,False,0.0,,False,1.0,False,
1633960800000,60858.0,59081.0,57426.0,1263.9500000000007,1295.9657999999963,213.5571985688645,1744.4359169946117,847.4956830053809,False,False,False,True,,0.0,False,,False,1.0
1633962600000,61104.0,59395.0,57507.0,1123.7200000000012,1291.8403999999966,214.87477127256838,1743.0774196723903,840.603380327603,False,False,False,True,,0.0,False,,False,1.0
1633964400000,60985.0,59141.5,57449.0,1318.8249999999935,1292.1704999999963,214.9038749265084,1743.4686373456639,840.8723626543286,False,True,False,False,0.0,,False,1.0,False,
1633966200000,61150.0,59290.0,57548.5,1320.1349999999911,1288.6268999999963,212.90363776931565,1735.7245393155592,841.5292606844334,False,True,False,False,0.0,,False,1.0,False,
1633968000000,61095.0,59260.5,57536.5,1300.059999999994,1289.5348999999965,212.85262373318736,1736.52540983969,842.544390160303,False,True,False,False,0.0,,False,1.0,False,
1633969800000,60871.5,59081.5,57376.0,1261.295000000002,1286.9478999999963,212.3841986154582,1732.9547170924584,840.9410829075341,False,False,False,True,,0.0,False,,False,1.0
1633971600000,61066.0,59212.0,57499.0,1322.9699999999975,1281.8626999999965,208.29660340000623,1719.2855671400096,844.4398328599834,False,True,False,False,0.0,,False,1.0,False,
1633973400000,60961.5,59103.5,57454.5,1346.809999999994,1281.9001999999964,208.30835859901106,1719.3477530579196,844.4526469420732,False,True,False,False,0.0,,False,1.0,False,
1633975200000,60961.5,59233.5,57532.0,1200.534999999989,1273.2213999999963,202.2713608987861,1697.991257887447,848.4515421125454,False,False,False,True,,0.0,False,,False,1.0
1633977000000,60974.0,59115.0,57386.0,1323.0099999999911,1269.885099999996,199.98860726862665,1689.861175264112,849.9090247358802,False,True,False,False,0.0,,False,1.0,False,
1633978800000,61029.0,59324.5,57644.0,1183.5449999999983,1261.7853999999963,194.9576873189285,1671.1965433697462,852.3742566302465,False,False,False,True,,0.0,False,,False,1.0
1633980600000,61029.0,59324.5,57537.0,1150.375,1253.3845999999965,190.38349416067257,1653.1899377374089,853.579262262584,False,False,False,True,,0.0,False,,False,1.0
1633982400000,61029.0,58500.0,57310.5,2160.255000000001,1268.7074999999966,228.88008573081044,1749.3556800346985,788.0593199652947,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1633984200000,61029.0,58500.0,57420.0,2194.2000000000007,1286.9386999999965,263.6727257489826,1840.65142407286,733.225975927133,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1633986000000,61029.0,58500.0,57180.0,2119.7999999999993,1301.1829999999966,288.40162684943044,1906.8264163838005,695.5395836161927,False,True,True,False,0.0,-1.0,False,1.0,False,
1633987800000,61029.0,58500.0,57205.0,2127.5499999999993,1318.004099999997,311.15711075790017,1971.4340325915873,664.5741674084065,False,True,True,False,0.0,-1.0,False,1.0,False,
1633989600000,61029.0,58500.0,57302.5,2157.7750000000015,1332.7511999999967,332.8286600682498,2031.6913861433213,633.8110138566722,False,True,True,False,0.0,-1.0,False,1.0,False,
1633991400000,61029.0,58500.0,57228.5,2134.834999999999,1347.6633999999967,351.5853708813922,2085.99267885092,609.3341211490731,False,True,True,False,0.0,-1.0,False,1.0,False,
1633993200000,61029.0,58500.0,57352.5,2173.2750000000015,1364.6396999999968,370.4296390285699,2142.5419419599934,586.73745804,False,True,True,False,0.0,-1.0,False,1.0,False,
1633995000000,61029.0,58500.0,57547.5,2233.7249999999985,1382.0030999999972,390.2882711167814,2201.608469345238,562.3977306547562,False,True,True,False,0.0,-1.0,False,1.0,False,
1633996800000,61029.0,58500.0,56991.5,2061.3650000000016,1397.2207999999973,401.71137597169326,2240.8146895405534,553.6269104594414,False,True,False,False,0.0,,False,1.0,False,
1633998600000,61029.0,58500.0,56974.5,2056.095000000001,1415.3319999999972,410.67614727026023,2277.751909267544,552.9120907324507,False,True,False,False,0.0,,False,1.0,False,1.0
1634000400000,61029.0,58500.0,57083.0,2089.7299999999996,1430.3492999999974,421.4111254076793,2315.312663356124,545.3859366438708,False,True,False,False,0.0,,False,1.0,False,1.0
1634002200000,61029.0,58500.0,57121.5,2101.665000000001,1445.1243999999976,431.820565180617,2351.9475868792933,538.301213120702,False,True,False,False,0.0,,False,1.0,False,1.0
1634004000000,61029.0,58500.0,56981.5,2058.2649999999994,1461.4900999999973,439.32802093199064,2384.0789439571777,538.9012560428168,False,True,False,False,0.0,,False,1.0,False,1.0
1634005800000,61029.0,58636.0,56811.0,1827.2499999999964,1470.6108999999974,442.1403588017334,2399.1056534836375,542.1161465163573,False,True,False,False,0.0,,False,1.0,False,1.0
1634007600000,61029.0,58234.5,56703.5,2319.889999999992,1487.9529999999972,458.14257990437585,2450.0524177991865,525.8535822008079,False,True,False,False,0.0,,False,1.0,False,
1634009400000,61029.0,58290.5,56744.0,2259.084999999992,1512.9809999999975,465.4930176146227,2490.516336990705,535.4456630092898,False,True,False,False,0.0,,False,1.0,False,
1634011200000,61029.0,58290.5,56916.0,2312.4049999999916,1546.708199999997,460.98941476267333,2514.785971001611,578.6304289983831,False,True,False,False,0.0,,False,1.0,False,
1634013000000,61029.0,58290.5,57023.5,2345.7299999999923,1585.505499999997,444.34546890681486,2518.6309847043085,652.3800152956858,False,True,False,False,0.0,,False,1.0,False,
1634014800000,61029.0,58290.5,56878.0,2300.6249999999927,1610.056099999997,449.33957596552074,2553.6692095275907,666.4429904724035,False,True,False,False,0.0,,False,1.0,False,
1634016600000,61029.0,59123.0,57468.5,1393.104999999996,1614.192999999997,446.30010998023954,2551.4232309585,676.962769041494,False,False,False,True,,0.0,False,0.0,False,1.0
1634018400000,61029.0,59193.0,57610.5,1345.4249999999993,1618.5576999999967,442.4910331331948,2547.7888695797055,689.3265304202876,False,False,False,True,,0.0,False,,False,1.0
1634020200000,61029.0,58837.0,57250.5,1700.1849999999977,1626.429799999997,440.32343953165383,2551.10902301647,701.7505769835238,False,True,False,False,0.0,,False,1.0,False,1.0
1634022000000,61066.0,59012.0,57435.5,1565.2849999999999,1631.9986999999971,437.6938325273336,2551.1557483073975,712.8416516925965,False,False,False,True,,0.0,False,,False,1.0
1634023800000,60902.0,58977.0,57372.0,1427.4499999999898,1634.900499999997,435.8053906758132,2550.091820419205,719.7091795807892,False,False,False,True,,0.0,False,,False,1.0
1634025600000,61195.5,59240.5,57558.0,1433.424999999992,1636.7665999999972,434.7157951718385,2549.669769860858,723.8634301391363,False,False,False,True,,0.0,False,,False,1.0
1634027400000,61195.5,59171.5,57519.5,1511.87999999999,1641.8538999999969,431.6646506806424,2548.349666429346,735.3581335706477,False,False,False,True,,0.0,False,,False,1.0
1634029200000,61195.5,58867.5,57270.5,1832.9299999999967,1656.0733999999968,425.8602257633247,2550.3798741029786,761.7669258970149,False,True,False,False,0.0,,False,1.0,False,1.0
1634031000000,61195.5,58559.5,56996.0,2151.3149999999914,1668.7311999999965,431.05934597289195,2573.9558265430696,763.5065734569234,False,True,False,False,0.0,,False,1.0,False,
1634032800000,61195.5,58531.0,56989.5,2186.6349999999984,1689.4676999999967,430.52509089010636,2593.5703908692203,785.3650091307734,False,True,False,False,0.0,,False,1.0,False,
1634034600000,61195.5,58859.5,57260.5,1840.309999999994,1701.6605999999965,425.8739149865424,2595.9958214717353,807.3253785282575,False,True,False,False,0.0,,False,1.0,False,1.0
1634036400000,61195.5,58866.5,57248.0,1827.2649999999958,1712.8558999999964,421.5635445705826,2598.13934359822,827.5724564017728,False,True,False,False,0.0,,False,1.0,False,1.0
1634038200000,60894.5,58860.5,57301.0,1550.5549999999967,1715.6804999999963,419.95837840566736,2597.593094651898,833.7679053480948,False,False,False,True,,0.0,False,,False,1.0
1634040000000,60894.5,58501.0,56884.5,1892.385000000002,1725.8041999999966,417.9500398670426,2603.499283720786,848.1091162792071,False,True,False,False,0.0,,False,1.0,False,
1634041800000,60400.0,58487.0,56941.0,1433.739999999998,1734.8239999999967,406.2906788073281,2588.0344254953857,881.6135745046076,False,False,False,True,,0.0,False,,False,1.0
1634043600000,60400.0,58899.5,57266.5,994.2700000000004,1726.646299999997,417.0745010307095,2602.502752164487,850.789847835507,False,False,False,True,,0.0,False,,False,1.0
1634045400000,60400.0,58629.0,57036.5,1277.3249999999935,1723.8448999999966,419.6564849598687,2605.123518415721,842.5662815842724,False,False,False,True,,0.0,False,,False,1.0
1634047200000,60400.0,58637.5,57029.5,1264.0200000000004,1722.395399999997,421.1442296011813,2606.798282162478,837.9925178375162,False,False,False,True,,0.0,False,,False,1.0
1634049000000,59778.5,57865.5,56418.0,1464.2749999999905,1724.8105999999968,419.2691592748333,2605.275834477147,844.3453655228468,False,False,False,True,,0.0,False,,False,1.0
1634050800000,59944.5,57926.5,56401.5,1545.2500000000036,1730.4365999999968,414.82260016247443,2601.564060341193,859.3091396588005,False,False,False,True,,0.0,False,1.0,False,1.0
1634052600000,59729.5,57857.5,56340.5,1401.7300000000032,1735.9967999999967,408.3368181462967,2593.5041181072197,878.4894818927736,False,False,False,True,,0.0,False,,False,1.0
1634054400000,59729.5,57615.5,56123.0,1651.3249999999935,1742.6467999999968,404.0896741666723,2591.235115750009,894.058484249985,False,False,False,True,,0.0,False,1.0,False,1.0
1634056200000,59344.5,57476.0,55977.5,1403.9650000000038,1744.323399999997,402.4715318813785,2589.513616950892,899.1331830491022,False,False,False,True,,0.0,False,,False,1.0
1634058000000,59254.0,57254.0,55708.0,1520.7399999999943,1748.7369999999971,398.69247879404924,2585.9912054675005,911.4827945324937,False,False,False,True,,0.0,False,1.0,False,1.0
1634059800000,59100.5,57461.0,55948.5,1170.6249999999964,1746.923599999997,401.15339576872617,2589.345731114322,904.5014688856719,False,False,False,True,,0.0,False,,False,1.0
1634061600000,59126.5,57241.0,55792.0,1436.309999999994,1749.1903999999968,399.0234388886129,2587.1396216660837,911.2411783339097,False,False,False,True,,0.0,False,1.0,False,1.0
1634063400000,58986.5,57120.5,55614.5,1399.140000000003,1750.236999999997,398.0138460826131,2586.0660767734844,914.4079232265093,False,False,False,True,,0.0,False,,False,1.0
1634065200000,59212.5,57244.5,55771.0,1511.2150000000001,1756.4505999999972,391.63093956574374,2578.875573088059,934.0256269119353,False,False,False,True,,0.0,False,1.0,False,1.0
1634067000000,58789.0,56800.0,55359.0,1542.2900000000009,1760.8361999999977,387.8879804349211,2575.400958913332,946.2714410866633,False,False,False,True,,0.0,False,1.0,False,1.0
1634068800000,58807.0,56680.0,55435.5,1741.204999999998,1771.9893999999974,378.8623610886105,2567.6003582860794,976.3784417139153,False,False,False,True,,0.0,False,1.0,False,1.0
1634070600000,58807.0,56845.0,55416.0,1519.010000000002,1779.3620999999976,370.00204144788984,2556.366387040566,1002.3578129594289,False,False,False,True,,0.0,False,1.0,False,1.0
1634072400000,59114.5,57215.0,55764.5,1449.8449999999903,1765.1538999999973,368.7148805459503,2539.4551491464927,990.8526508535017,False,False,False,True,,0.0,False,,False,1.0
1634074200000,59489.5,57521.0,56075.0,1520.2399999999907,1751.6746999999968,365.01049228757046,2518.196733803895,985.1526661960988,False,False,False,True,,0.0,False,1.0,False,1.0
1634076000000,59580.0,57771.0,56275.5,1345.3949999999895,1736.1865999999968,365.5008643606917,2503.7384151574497,968.6347848425441,False,False,False,True,,0.0,False,,False,1.0
1634077800000,59802.0,57812.5,56423.5,1558.9099999999999,1724.813799999997,361.9039184597128,2484.8120287653937,964.8155712345999,False,False,False,True,,0.0,False,1.0,False,1.0
1634079600000,59802.0,57809.0,56279.5,1518.8549999999923,1712.0353999999966,357.5582474281962,2462.9077195992086,961.1630804007846,False,False,False,True,,0.0,False,1.0,False,1.0
1634081400000,59602.5,57504.0,56022.5,1639.2349999999933,1702.1233999999968,352.4310650259875,2442.2286365545706,962.0181634454229,False,False,False,True,,0.0,False,1.0,False,1.0
1634083200000,59438.5,57747.5,56269.5,1232.8199999999924,1683.3142999999964,351.8681299572428,2422.2373729102064,944.3912270897865,False,False,False,True,,0.0,False,,False,1.0
1634085000000,60032.0,58020.0,56464.5,1529.795000000002,1669.2356999999965,343.3762068172147,2390.3257343161476,948.1456656838456,False,False,False,True,,0.0,False,1.0,False,1.0
1634086800000,60032.0,57881.5,56322.0,1667.0550000000003,1661.3494999999964,338.68242638057825,2372.5825953992107,950.1164046007821,False,True,False,False,0.0,,False,1.0,False,
1634088600000,59743.0,57859.0,56299.5,1400.554999999993,1648.2386999999962,335.7653036809103,2353.345837729908,943.1315622700846,False,False,False,True,,0.0,False,,False,1.0
1634090400000,59743.0,57814.5,56262.5,1447.37999999999,1635.391699999996,330.7800304160705,2330.029763873744,940.753636126248,False,False,False,True,,0.0,False,,False,1.0
1634092200000,59743.0,57953.5,56435.0,1318.7649999999921,1619.7336999999961,326.7633177724337,2305.936667322107,933.5307326778853,False,False,False,True,,0.0,False,,False,1.0
1634094000000,59743.0,57861.0,56378.0,1422.2699999999968,1607.013799999996,321.68343689886643,2282.549017487616,931.4785825123765,False,False,False,True,,0.0,False,,False,1.0
1634095800000,59743.0,57844.0,56297.0,1419.4300000000003,1598.8573999999962,321.15508366285536,2273.2830756919925,924.431724308,False,False,False,True,,0.0,False,,False,1.0
1634097600000,59743.0,57887.5,56260.5,1351.130000000001,1579.4821999999963,305.6141269860323,2221.271866670664,937.6925333293284,False,False,False,True,,0.0,False,,False,1.0
1634099400000,59608.0,57645.5,56103.0,1484.3250000000044,1563.9869999999964,289.67925971175305,2172.3134453946777,955.660554605315,False,False,False,True,,0.0,False,1.0,False,1.0
1634101200000,59608.0,57558.5,56019.0,1572.25499999999,1549.1839999999966,268.81341752000077,2113.6921767919985,984.6758232079949,False,True,False,False,0.0,,False,1.0,False,
1634103000000,59608.0,56849.0,55141.5,2229.6749999999993,1546.8628999999967,262.21525330423657,2097.5149319388934,996.2108680610999,False,True,True,False,0.0,-1.0,False,1.0,False,0.0
1634104800000,59608.0,56999.5,55501.5,2144.119999999999,1543.7327999999968,253.83402813040092,2076.7842590738387,1010.6813409261548,False,True,True,False,0.0,-1.0,False,1.0,False,
1634106600000,59608.0,56671.0,55416.0,2547.94999999999,1566.8296999999961,289.83612854792534,2175.4855699506393,958.1738300493529,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1634108400000,59608.0,56530.0,54982.0,2598.1199999999953,1591.8835999999965,322.5978363099849,2269.339056250965,914.4281437490281,False,True,True,False,0.0,-1.0,False,1.0,True,0.0
1634110200000,58015.5,56124.0,54687.5,1446.1849999999977,1586.8035999999963,322.85737687735866,2264.8040914424496,908.803108557543,False,False,False,True,,0.0,False,,False,1.0
1634112000000,58015.5,56624.5,55212.0,953.125,1574.5603999999962,335.06618673130754,2278.199392135742,870.9214078642503,False,False,False,True,,0.0,False,,False,1.0
1634113800000,57904.0,56143.0,54653.0,1299.0999999999985,1571.9933999999967,336.70387924922363,2279.0715464233663,864.915253576627,False,False,False,True,,0.0,False,,False,1.0
1634115600000,57975.0,56150.5,54724.5,1382.4400000000023,1570.9736999999968,337.20891947619396,2279.1124309000043,862.8349690999895,False,False,False,True,,0.0,False,,False,1.0
1634117400000,58275.5,56352.0,54897.5,1472.6049999999886,1570.1881999999966,337.39507510614897,2278.7178577229097,861.6585422770838,False,False,False,True,,0.0,False,,False,1.0
1634119200000,58368.5,56496.5,55031.5,1417.8499999999913,1561.8865999999969,335.90159650428717,2267.2799526589997,856.4932473409938,False,False,False,True,,0.0,False,,False,1.0
1634121000000,57779.5,56056.5,54670.5,1293.3400000000001,1544.727099999997,326.97229676711123,2231.368923210931,858.0852767890635,False,False,False,True,,0.0,False,,False,1.0
1634122800000,58077.5,56252.5,54831.0,1384.3349999999919,1528.681099999997,314.2675133581957,2188.6428780522083,868.719321947786,False,False,False,True,,0.0,False,,False,1.0
1634124600000,58521.0,56627.0,55243.5,1465.1149999999907,1521.177199999997,311.1385307208832,2174.5681145138515,867.7862854861422,False,False,False,True,,0.0,False,,False,1.0
